paragraph_id,word,bio_tag
34,quick,O
34,doing,O
34,after,O
34,another,O
34,that,O
34,it,O
34,was,O
34,all,O
34,ephemeral,O
34,as,O
34,a,O
34,rainbow--this,O
34,sound,O
34,which,O
34,had,O
34,been,O
34,obscured,O
34,and,O
34,concealed,O
34,under,O
34,the,O
34,other,O
34,sounds,O
34,suddenly,O
34,thundered,O
34,hollow,O
34,in,O
34,her,O
34,ears,O
34,and,O
34,made,O
34,her,O
34,look,O
34,up,O
34,with,O
34,an,O
34,impulse,O
34,of,O
34,terror.,O
35,They,O
35,had,O
35,ceased,O
35,to,O
35,talk;,O
35,that,O
35,was,O
35,the,O
35,explanation.,O
35,Falling,O
35,in,O
35,one,O
35,second,O
35,from,O
35,the,O
35,tension,O
35,which,O
35,had,O
35,gripped,O
35,her,O
35,to,O
35,the,O
35,other,O
35,extreme,O
35,"which,",O
35,as,O
35,if,O
35,to,O
35,recoup,O
35,her,O
35,for,O
35,her,O
35,unnecessary,O
35,expense,O
35,of,O
35,"emotion,",O
35,was,O
35,"cool,",O
35,"amused,",O
35,and,O
35,even,O
35,faintly,O
35,"malicious,",O
35,she,O
35,concluded,O
35,that,O
35,poor,O
35,Charles,O
35,Tansley,O
35,had,O
35,been,O
35,shed.,O
35,That,O
35,was,O
35,of,O
35,little,O
35,account,O
35,to,O
35,her.,O
35,If,O
35,her,O
35,husband,O
35,required,O
35,sacrifices,O
35,(and,O
35,indeed,O
35,he,O
35,did),O
35,she,O
35,cheerfully,O
35,offered,O
35,up,O
35,to,O
35,him,O
35,Charles,O
35,"Tansley,",O
35,who,O
35,had,O
35,snubbed,O
35,her,O
35,little,O
35,boy.,O
36,One,O
36,moment,O
36,"more,",O
36,with,O
36,her,O
36,head,O
36,"raised,",O
36,she,O
36,"listened,",O
36,as,O
36,if,O
36,she,O
36,waited,O
36,for,O
36,some,O
36,habitual,O
36,"sound,",O
36,some,O
36,regular,O
36,mechanical,O
36,sound;,O
36,and,O
36,"then,",O
36,hearing,O
36,something,O
36,"rhythmical,",O
36,half,O
36,"said,",O
36,half,O
36,"chanted,",O
36,beginning,O
36,in,O
36,the,O
36,"garden,",O
36,as,O
36,her,O
36,husband,O
36,beat,O
36,up,O
36,and,O
36,down,O
36,the,O
36,"terrace,",O
36,something,O
36,between,O
36,a,O
36,croak,O
36,and,O
36,a,O
36,"song,",O
36,she,O
36,was,O
36,soothed,O
36,once,O
36,"more,",O
36,assured,O
36,again,O
36,that,O
36,all,O
36,was,O
36,"well,",O
36,and,O
36,looking,O
36,down,O
36,at,O
36,the,O
36,book,O
36,on,O
36,her,O
36,knee,O
36,found,O
36,the,O
36,picture,O
36,of,O
36,a,O
36,pocket,O
36,knife,O
36,with,O
36,six,O
36,blades,O
36,which,O
36,could,O
36,only,O
36,be,O
36,cut,O
36,out,O
36,if,O
36,James,O
36,was,O
36,very,O
36,careful.,O
37,Suddenly,O
37,a,O
37,loud,O
37,"cry,",O
37,as,O
37,of,O
37,a,O
37,"sleep-walker,",O
37,half,O
37,"roused,",O
37,something,O
37,about,O
37,Stormed,O
37,at,O
37,with,O
37,shot,O
37,and,O
37,shell,O
37,sung,O
37,out,O
37,with,O
37,the,O
37,utmost,O
37,intensity,O
37,in,O
37,her,O
37,"ear,",O
37,made,O
37,her,O
37,turn,O
37,apprehensively,O
37,to,O
37,see,O
37,if,O
37,anyone,O
37,had,O
37,heard,O
37,him.,O
37,Only,O
37,Lily,O
37,"Briscoe,",O
37,she,O
37,was,O
37,glad,O
37,to,O
37,find;,O
37,and,O
37,that,O
37,did,O
37,not,O
37,matter.,O
37,But,O
37,the,O
37,sight,O
37,of,O
37,the,O
37,girl,O
37,standing,O
37,on,O
37,the,O
37,edge,O
37,of,O
37,the,O
37,lawn,O
37,painting,O
37,reminded,O
37,her;,O
37,she,O
37,was,O
37,supposed,O
37,to,O
37,be,O
37,keeping,O
37,her,O
37,head,O
37,as,O
37,much,O
37,in,O
37,the,O
37,same,O
37,position,O
37,as,O
37,possible,O
37,for,O
37,Lily's,O
37,picture.,O
37,Lily's,O
37,picture!,O
37,Mrs.,O
37,Ramsay,O
37,smiled.,O
37,With,O
37,her,O
37,little,O
37,Chinese,O
37,eyes,O
37,and,O
37,her,O
37,puckered-up,O
37,"face,",O
37,she,O
37,would,O
37,never,O
37,marry;,O
37,one,O
37,could,O
37,not,O
37,take,O
37,her,O
37,painting,O
37,very,O
37,seriously;,O
37,she,O
37,was,O
37,an,O
37,independent,O
37,little,O
37,"creature,",O
37,and,O
37,Mrs.,O
37,Ramsay,O
37,liked,O
37,her,O
37,for,O
37,it;,O
37,"so,",O
37,remembering,O
37,her,O
37,"promise,",O
37,she,O
37,bent,O
37,her,O
37,head.,O
38,"Indeed,",O
38,he,O
38,almost,O
38,knocked,O
38,her,O
38,easel,O
38,"over,",O
38,coming,O
38,down,O
38,upon,O
38,her,O
38,with,O
38,his,O
38,hands,O
38,waving,O
38,shouting,O
38,"out,",O
38,"""Boldly",O
38,we,O
38,rode,O
38,and,O
38,"well,""",O
38,"but,",O
38,"mercifully,",O
38,he,O
38,turned,O
38,"sharp,",O
38,and,O
38,rode,O
38,"off,",O
38,to,O
38,die,O
38,gloriously,O
38,she,O
38,supposed,O
38,upon,O
38,the,O
38,heights,O
38,of,O
38,Balaclava.,O
38,Never,O
38,was,O
38,anybody,O
38,at,O
38,once,O
38,so,O
38,ridiculous,O
38,and,O
38,so,O
38,alarming.,O
38,But,O
38,so,O
38,long,O
38,as,O
38,he,O
38,kept,O
38,like,O
38,"that,",O
38,"waving,",O
38,"shouting,",O
38,she,O
38,was,O
38,safe;,O
38,he,O
38,would,O
38,not,O
38,stand,O
38,still,O
38,and,O
38,look,O
38,at,O
38,her,O
38,picture.,O
38,And,O
38,that,O
38,was,O
38,what,O
38,Lily,O
38,Briscoe,O
38,could,O
38,not,O
38,have,O
38,endured.,O
38,Even,O
38,while,O
38,she,O
38,looked,O
38,at,O
38,the,O
38,"mass,",O
38,at,O
38,the,O
38,"line,",O
38,at,O
38,the,O
38,"colour,",O
38,at,O
38,Mrs.,O
38,Ramsay,O
38,sitting,O
38,in,O
38,the,O
38,window,O
38,with,O
38,"James,",O
38,she,O
38,kept,O
38,a,O
38,feeler,O
38,on,O
38,her,O
38,surroundings,O
38,lest,O
38,some,O
38,one,O
38,should,O
38,creep,O
38,"up,",O
38,and,O
38,suddenly,O
38,she,O
38,should,O
38,find,O
38,her,O
38,picture,O
38,looked,O
38,at.,O
38,But,O
38,"now,",O
38,with,O
38,all,O
38,her,O
38,senses,O
38,quickened,O
38,as,O
38,they,O
38,"were,",O
38,"looking,",O
38,"straining,",O
38,till,O
38,the,O
38,colour,O
38,of,O
38,the,O
38,wall,O
38,and,O
38,the,O
38,jacmanna,O
38,beyond,O
38,burnt,O
38,into,O
38,her,O
38,"eyes,",O
38,she,O
38,was,O
38,aware,O
38,of,O
38,someone,O
38,coming,O
38,out,O
38,of,O
38,the,O
38,"house,",O
38,coming,O
38,towards,O
38,her;,O
38,but,O
38,somehow,O
38,"divined,",O
38,from,O
38,the,O
38,"footfall,",O
38,William,O
38,"Bankes,",O
38,so,O
38,that,O
38,though,O
38,her,O
38,brush,O
38,"quivered,",O
38,she,O
38,did,O
38,"not,",O
38,as,O
38,she,O
38,would,O
38,have,O
38,done,O
38,had,O
38,it,O
38,been,O
38,Mr.,O
38,"Tansley,",O
38,Paul,O
38,"Rayley,",O
38,Minta,O
38,"Doyle,",O
38,or,O
38,practically,O
38,anybody,O
38,"else,",O
38,turn,O
38,her,O
38,canvas,O
38,upon,O
38,the,O
38,"grass,",O
38,but,O
38,let,O
38,it,O
38,stand.,O
38,William,O
38,Bankes,O
38,stood,O
38,beside,O
38,her.,O
39,They,O
39,had,O
39,rooms,O
39,in,O
39,the,O
39,"village,",O
39,and,O
39,"so,",O
39,walking,O
39,"in,",O
39,walking,O
39,"out,",O
39,parting,O
39,late,O
39,on,O
39,"door-mats,",O
39,had,O
39,said,O
39,little,O
39,things,O
39,about,O
39,the,O
39,"soup,",O
39,about,O
39,the,O
39,"children,",O
39,about,O
39,one,O
39,thing,O
39,and,O
39,another,O
39,which,O
39,made,O
39,them,O
39,allies;,O
39,so,O
39,that,O
39,when,O
39,he,O
39,stood,O
39,beside,O
39,her,O
39,now,O
39,in,O
39,his,O
39,judicial,O
39,way,O
39,(he,O
39,was,O
39,old,O
39,enough,O
39,to,O
39,be,O
39,her,O
39,father,O
39,"too,",O
39,a,O
39,"botanist,",O
39,a,O
39,"widower,",O
39,smelling,O
39,of,O
39,"soap,",O
39,very,O
39,scrupulous,O
39,and,O
39,clean),O
39,she,O
39,just,O
39,stood,O
39,there.,O
39,He,O
39,just,O
39,stood,O
39,there.,O
39,Her,O
39,shoes,O
39,were,O
39,"excellent,",O
39,he,O
39,observed.,O
39,They,O
39,allowed,O
39,the,O
39,toes,O
39,their,O
39,natural,O
39,expansion.,O
39,Lodging,O
39,in,O
39,the,O
39,same,O
39,house,O
39,with,O
39,"her,",O
39,he,O
39,had,O
39,noticed,O
39,"too,",O
39,how,O
39,orderly,O
39,she,O
39,"was,",O
39,up,O
39,before,O
39,breakfast,O
39,and,O
39,off,O
39,to,O
39,"paint,",O
39,he,O
39,"believed,",O
39,alone:,O
39,"poor,",O
39,"presumably,",O
39,and,O
39,without,O
39,the,O
39,complexion,O
39,or,O
39,the,O
39,allurement,O
39,of,O
39,Miss,O
39,Doyle,O
39,"certainly,",O
39,but,O
39,with,O
39,a,O
39,good,O
39,sense,O
39,which,O
39,made,O
39,her,O
39,in,O
39,his,O
39,eyes,O
39,superior,O
39,to,O
39,that,O
39,young,O
39,lady.,O
39,"Now,",O
39,for,O
39,"instance,",O
39,when,O
39,Ramsay,O
39,bore,O
39,down,O
39,on,O
39,"them,",O
39,"shouting,",O
39,"gesticulating,",O
39,Miss,O
39,"Briscoe,",O
39,he,O
39,felt,O
39,"certain,",O
39,understood.,O
39,Someone,O
39,had,O
39,blundered.,O
40,Mr.,O
40,Ramsay,O
40,glared,O
40,at,O
40,them.,O
40,He,O
40,glared,O
40,at,O
40,them,O
40,without,O
40,seeming,O
40,to,O
40,see,O
40,them.,O
40,That,O
40,did,O
40,make,O
40,them,O
40,both,O
40,vaguely,O
40,uncomfortable.,O
40,Together,O
40,they,O
40,had,O
40,seen,O
40,a,O
40,thing,O
40,they,O
40,had,O
40,not,O
40,been,O
40,meant,O
40,to,O
40,see.,O
40,They,O
40,had,O
40,encroached,O
40,upon,O
40,a,O
40,privacy.,O
40,"So,",O
40,Lily,O
40,"thought,",O
40,it,O
40,was,O
40,probably,O
40,an,O
40,excuse,O
40,of,O
40,his,O
40,for,O
40,"moving,",O
40,for,O
40,getting,O
40,out,O
40,of,O
40,"earshot,",O
40,that,O
40,made,O
40,Mr.,O
40,Bankes,O
40,almost,O
40,immediately,O
40,say,O
40,something,O
40,about,O
40,its,O
40,being,O
40,chilly,O
40,and,O
40,suggested,O
40,taking,O
40,a,O
40,stroll.,O
40,She,O
40,would,O
40,"come,",O
40,yes.,O
40,But,O
40,it,O
40,was,O
40,with,O
40,difficulty,O
40,that,O
40,she,O
40,took,O
40,her,O
40,eyes,O
40,off,O
40,her,O
40,picture.,O
41,The,O
41,jacmanna,O
41,was,O
41,bright,O
41,violet;,O
41,the,O
41,wall,O
41,staring,O
41,white.,O
41,She,O
41,would,O
41,not,O
41,have,O
41,considered,O
41,it,O
41,honest,O
41,to,O
41,tamper,O
41,with,O
41,the,O
41,bright,O
41,violet,O
41,and,O
41,the,O
41,staring,O
41,"white,",O
41,since,O
41,she,O
41,saw,O
41,them,O
41,like,O
41,"that,",O
41,fashionable,O
41,though,O
41,it,O
41,"was,",O
41,since,O
41,Mr.,O
41,Paunceforte's,O
41,"visit,",O
41,to,O
41,see,O
41,everything,O
41,"pale,",O
41,"elegant,",O
41,semitransparent.,O
41,Then,O
41,beneath,O
41,the,O
41,colour,O
41,there,O
41,was,O
41,the,O
41,shape.,O
41,She,O
41,could,O
41,see,O
41,it,O
41,all,O
41,so,O
41,"clearly,",O
41,so,O
41,"commandingly,",O
41,when,O
41,she,O
41,looked:,O
41,it,O
41,was,O
41,when,O
41,she,O
41,took,O
41,her,O
41,brush,O
41,in,O
41,hand,O
41,that,O
41,the,O
41,whole,O
41,thing,O
41,changed.,O
41,It,O
41,was,O
41,in,O
41,that,O
41,moment's,O
41,flight,O
41,between,O
41,the,O
41,picture,O
41,and,O
41,her,O
41,canvas,O
41,that,O
41,the,O
41,demons,O
41,set,O
41,on,O
41,her,O
41,who,O
41,often,O
41,brought,O
41,her,O
41,to,O
41,the,O
41,verge,O
41,of,O
41,tears,O
41,and,O
41,made,O
41,this,O
41,passage,O
41,from,O
41,conception,O
41,to,O
41,work,O
41,as,O
41,dreadful,O
41,as,O
41,any,O
41,down,O
41,a,O
41,dark,O
41,passage,O
41,for,O
41,a,O
41,child.,O
41,Such,O
41,she,O
41,often,O
41,felt,O
41,herself--struggling,O
41,against,O
41,terrific,O
41,odds,O
41,to,O
41,maintain,O
41,her,O
41,courage;,O
41,to,O
41,say:,O
41,"""But",O
41,this,O
41,is,O
41,what,O
41,I,O
41,see;,O
41,this,O
41,is,O
41,what,O
41,I,O
41,"see,""",O
41,and,O
41,so,O
41,to,O
41,clasp,O
41,some,O
41,miserable,O
41,remnant,O
41,of,O
41,her,O
41,vision,O
41,to,O
41,her,O
41,"breast,",O
41,which,O
41,a,O
41,thousand,O
41,forces,O
41,did,O
41,their,O
41,best,O
41,to,O
41,pluck,O
41,from,O
41,her.,O
41,And,O
41,it,O
41,was,O
41,then,O
41,"too,",O
41,in,O
41,that,O
41,chill,O
41,and,O
41,windy,O
41,"way,",O
41,as,O
41,she,O
41,began,O
41,to,O
41,"paint,",O
41,that,O
41,there,O
41,forced,O
41,themselves,O
41,upon,O
41,her,O
41,other,O
41,"things,",O
41,her,O
41,own,O
41,"inadequacy,",O
41,her,O
41,"insignificance,",O
41,keeping,O
41,house,O
41,for,O
41,her,O
41,father,O
41,off,O
41,the,O
41,Brompton,O
41,"Road,",O
41,and,O
41,had,O
41,much,O
41,ado,O
41,to,O
41,control,O
41,her,O
41,impulse,O
41,to,O
41,fling,O
41,herself,O
41,(thank,O
41,Heaven,O
41,she,O
41,had,O
41,always,O
41,resisted,O
41,so,O
41,far),O
41,at,O
41,Mrs.,O
41,Ramsay's,O
41,knee,O
41,and,O
41,say,O
41,to,O
41,her--but,O
41,what,O
41,could,O
41,one,O
41,say,O
41,to,O
41,her?,O
41,"""I'm",O
41,in,O
41,love,O
41,with,O
41,"you?""",O
41,"No,",O
41,that,O
41,was,O
41,not,O
41,true.,O
41,"""I'm",O
41,in,O
41,love,O
41,with,O
41,this,O
41,"all,""",O
41,waving,O
41,her,O
41,hand,O
41,at,O
41,the,O
41,"hedge,",O
41,at,O
41,the,O
41,"house,",O
41,at,O
41,the,O
41,children.,O
41,It,O
41,was,O
41,"absurd,",O
41,it,O
41,was,O
41,impossible.,O
41,So,O
41,now,O
41,she,O
41,laid,O
41,her,O
41,brushes,O
41,neatly,O
41,in,O
41,the,O
41,"box,",O
41,side,O
41,by,O
41,"side,",O
41,and,O
41,said,O
41,to,O
41,William,O
41,Bankes:,O
42,"""It",O
42,suddenly,O
42,gets,O
42,cold.,O
42,The,O
42,sun,O
42,seems,O
42,to,O
42,give,O
42,less,O
42,"heat,""",O
42,she,O
42,"said,",O
42,looking,O
42,about,O
42,"her,",O
42,for,O
42,it,O
42,was,O
42,bright,O
42,"enough,",O
42,the,O
42,grass,O
42,still,O
42,a,O
42,soft,O
42,deep,O
42,"green,",O
42,the,O
42,house,O
42,starred,O
42,in,O
42,its,O
42,greenery,O
42,with,O
42,purple,O
42,passion,O
42,"flowers,",O
42,and,O
42,rooks,O
42,dropping,O
42,cool,O
42,cries,O
42,from,O
42,the,O
42,high,O
42,blue.,O
42,But,O
42,something,O
42,"moved,",O
42,"flashed,",O
42,turned,O
42,a,O
42,silver,O
42,wing,O
42,in,O
42,the,O
42,air.,O
42,It,O
42,was,O
42,September,O
42,after,O
42,"all,",O
42,the,O
42,middle,O
42,of,O
42,"September,",O
42,and,O
42,past,O
42,six,O
42,in,O
42,the,O
42,evening.,O
42,So,O
42,off,O
42,they,O
42,strolled,O
42,down,O
42,the,O
42,garden,O
42,in,O
42,the,O
42,usual,O
42,"direction,",O
42,past,O
42,the,O
42,tennis,O
42,"lawn,",O
42,past,O
42,the,O
42,pampas,O
42,"grass,",O
42,to,O
42,that,O
42,break,O
42,in,O
42,the,O
42,thick,O
42,"hedge,",O
42,guarded,O
42,by,O
42,red,O
42,hot,O
42,pokers,O
42,like,O
42,brasiers,O
42,of,O
42,clear,O
42,burning,O
42,"coal,",O
42,between,O
42,which,O
42,the,O
42,blue,O
42,waters,O
42,of,O
42,the,O
42,bay,O
42,looked,O
42,bluer,O
42,than,O
42,ever.,O
43,They,O
43,came,O
43,there,O
43,regularly,O
43,every,O
43,evening,O
43,drawn,O
43,by,O
43,some,O
43,need.,O
43,It,B-SC
43,was,I-SC
43,as,I-SC
43,if,I-SC
43,the,I-SC
43,water,I-SC
43,floated,I-SC
43,off,I-SC
43,and,I-SC
43,set,I-SC
43,sailing,I-SC
43,thoughts,I-SC
43,which,I-SC
43,had,I-SC
43,grown,I-SC
43,stagnant,I-SC
43,on,I-SC
43,dry,I-SC
43,"land,",I-SC
43,and,I-SC
43,gave,I-SC
43,to,I-SC
43,their,I-SC
43,bodies,I-SC
43,even,I-SC
43,some,I-SC
43,sort,I-SC
43,of,I-SC
43,physical,I-SC
43,relief.,I-SC
43,"First,",I-SC
43,the,I-SC
43,pulse,I-SC
43,of,I-SC
43,colour,I-SC
43,flooded,I-SC
43,the,I-SC
43,bay,I-SC
43,with,I-SC
43,"blue,",I-SC
43,and,I-SC
43,the,I-SC
43,heart,I-SC
43,expanded,I-SC
43,with,I-SC
43,it,I-SC
43,and,I-SC
43,the,I-SC
43,body,I-SC
43,"swam,",I-SC
43,only,I-SC
43,the,I-SC
43,next,I-SC
43,instant,I-SC
43,to,I-SC
43,be,I-SC
43,checked,I-SC
43,and,I-SC
43,chilled,I-SC
43,by,I-SC
43,the,I-SC
43,prickly,I-SC
43,blackness,I-SC
43,on,I-SC
43,the,I-SC
43,ruffled,I-SC
43,waves.,I-SC
43,"Then,",B-SC
43,up,I-SC
43,behind,I-SC
43,the,I-SC
43,great,I-SC
43,black,I-SC
43,"rock,",I-SC
43,almost,I-SC
43,every,I-SC
43,evening,I-SC
43,spurted,I-SC
43,"irregularly,",I-SC
43,so,I-SC
43,that,I-SC
43,one,I-SC
43,had,I-SC
43,to,I-SC
43,watch,I-SC
43,for,I-SC
43,it,I-SC
43,and,I-SC
43,it,I-SC
43,was,I-SC
43,a,I-SC
43,delight,I-SC
43,when,I-SC
43,it,I-SC
43,"came,",I-SC
43,a,I-SC
43,fountain,I-SC
43,of,I-SC
43,white,I-SC
43,water;,I-SC
43,and,I-SC
43,"then,",I-SC
43,while,I-SC
43,one,I-SC
43,waited,I-SC
43,for,I-SC
43,"that,",I-SC
43,one,I-SC
43,"watched,",I-SC
43,on,I-SC
43,the,I-SC
43,pale,I-SC
43,semicircular,I-SC
43,"beach,",I-SC
43,wave,I-SC
43,after,I-SC
43,wave,I-SC
43,shedding,I-SC
43,again,I-SC
43,and,I-SC
43,again,I-SC
43,"smoothly,",I-SC
43,a,I-SC
43,film,I-SC
43,of,I-SC
43,mother-of-pearl.,I-SC
44,They,O
44,both,O
44,"smiled,",O
44,standing,O
44,there.,O
44,They,O
44,both,O
44,felt,O
44,a,O
44,common,O
44,"hilarity,",O
44,excited,O
44,by,O
44,the,O
44,moving,O
44,waves;,O
44,and,O
44,then,O
44,by,O
44,the,O
44,swift,O
44,cutting,O
44,race,O
44,of,O
44,a,O
44,sailing,O
44,"boat,",O
44,"which,",O
44,having,O
44,sliced,O
44,a,O
44,curve,O
44,in,O
44,the,O
44,"bay,",O
44,stopped;,O
44,shivered;,O
44,let,O
44,its,O
44,sails,O
44,drop,O
44,down;,O
44,and,O
44,"then,",O
44,with,O
44,a,O
44,natural,O
44,instinct,O
44,to,O
44,complete,O
44,the,O
44,"picture,",O
44,after,O
44,this,O
44,swift,O
44,"movement,",O
44,both,O
44,of,O
44,them,O
44,looked,O
44,at,O
44,the,O
44,dunes,O
44,far,O
44,"away,",O
44,and,O
44,instead,O
44,of,O
44,merriment,O
44,felt,O
44,come,O
44,over,O
44,them,O
44,some,O
44,sadness--because,O
44,the,O
44,thing,O
44,was,O
44,completed,O
44,"partly,",O
44,and,O
44,partly,O
44,because,O
44,distant,O
44,views,O
44,seem,O
44,to,O
44,outlast,O
44,by,O
44,a,O
44,million,O
44,years,O
44,(Lily,O
44,thought),O
44,the,O
44,gazer,O
44,and,O
44,to,O
44,be,O
44,communing,O
44,already,O
44,with,O
44,a,O
44,sky,O
44,which,O
44,beholds,O
44,an,O
44,earth,O
44,entirely,O
44,at,O
44,rest.,O
45,Looking,O
45,at,O
45,the,O
45,far,O
45,sand,O
45,"hills,",O
45,William,O
45,Bankes,O
45,thought,O
45,of,O
45,Ramsay:,O
45,thought,O
45,of,O
45,a,O
45,road,O
45,in,O
45,"Westmorland,",O
45,thought,O
45,of,O
45,Ramsay,O
45,striding,O
45,along,O
45,a,O
45,road,O
45,by,O
45,himself,O
45,hung,O
45,round,O
45,with,O
45,that,O
45,solitude,O
45,which,O
45,seemed,O
45,to,O
45,be,O
45,his,O
45,natural,O
45,air.,O
45,But,O
45,this,O
45,was,O
45,suddenly,O
45,"interrupted,",O
45,William,O
45,Bankes,O
45,remembered,O
45,(and,O
45,this,O
45,must,O
45,refer,O
45,to,O
45,some,O
45,actual,O
45,"incident),",O
45,by,O
45,a,O
45,"hen,",O
45,straddling,O
45,her,O
45,wings,O
45,out,O
45,in,O
45,protection,O
45,of,O
45,a,O
45,covey,O
45,of,O
45,little,O
45,"chicks,",O
45,upon,O
45,which,O
45,"Ramsay,",O
45,"stopping,",O
45,pointed,O
45,his,O
45,stick,O
45,and,O
45,said,O
45,"""Pretty--pretty,""",O
45,an,O
45,odd,O
45,illumination,O
45,into,O
45,his,O
45,"heart,",O
45,Bankes,O
45,had,O
45,thought,O
45,"it,",O
45,which,O
45,showed,O
45,his,O
45,"simplicity,",O
45,his,O
45,sympathy,O
45,with,O
45,humble,O
45,things;,O
45,but,O
45,it,O
45,seemed,O
45,to,O
45,him,O
45,as,O
45,if,O
45,their,O
45,friendship,O
45,had,O
45,"ceased,",O
45,"there,",O
45,on,O
45,that,O
45,stretch,O
45,of,O
45,road.,O
45,After,O
45,"that,",O
45,Ramsay,O
45,had,O
45,married.,O
45,After,O
45,"that,",O
45,what,O
45,with,O
45,one,O
45,thing,O
45,and,O
45,"another,",O
45,the,O
45,pulp,O
45,had,O
45,gone,O
45,out,O
45,of,O
45,their,O
45,friendship.,O
45,Whose,O
45,fault,O
45,it,O
45,was,O
45,he,O
45,could,O
45,not,O
45,"say,",O
45,"only,",O
45,after,O
45,a,O
45,"time,",O
45,repetition,O
45,had,O
45,taken,O
45,the,O
45,place,O
45,of,O
45,newness.,O
45,It,O
45,was,O
45,to,O
45,repeat,O
45,that,O
45,they,O
45,met.,O
45,But,O
45,in,O
45,this,O
45,dumb,O
45,colloquy,O
45,with,O
45,the,O
45,sand,O
45,dunes,O
45,he,O
45,maintained,O
45,that,O
45,his,O
45,affection,O
45,for,O
45,Ramsay,O
45,had,O
45,in,O
45,no,O
45,way,O
45,diminished;,O
45,but,O
45,"there,",O
45,like,O
45,the,O
45,body,O
45,of,O
45,a,O
45,young,O
45,man,O
45,laid,O
45,up,O
45,in,O
45,peat,O
45,for,O
45,a,O
45,"century,",O
45,with,O
45,the,O
45,red,O
45,fresh,O
45,on,O
45,his,O
45,"lips,",O
45,was,O
45,his,O
45,"friendship,",O
45,in,O
45,its,O
45,acuteness,O
45,and,O
45,"reality,",O
45,laid,O
45,up,O
45,across,O
45,the,O
45,bay,O
45,among,O
45,the,O
45,sandhills.,O
46,He,O
46,was,O
46,anxious,O
46,for,O
46,the,O
46,sake,O
46,of,O
46,this,O
46,friendship,O
46,and,O
46,perhaps,O
46,too,O
46,in,O
46,order,O
46,to,O
46,clear,O
46,himself,O
46,in,O
46,his,O
46,own,O
46,mind,O
46,from,O
46,the,O
46,imputation,O
46,of,O
46,having,O
46,dried,O
46,and,O
46,shrunk--for,O
46,Ramsay,O
46,lived,O
46,in,O
46,a,O
46,welter,O
46,of,O
46,"children,",O
46,whereas,O
46,Bankes,O
46,was,O
46,childless,O
46,and,O
46,a,O
46,widower--he,O
46,was,O
46,anxious,O
46,that,O
46,Lily,O
46,Briscoe,O
46,should,O
46,not,O
46,disparage,O
46,Ramsay,O
46,(a,O
46,great,O
46,man,O
46,in,O
46,his,O
46,own,O
46,way),O
46,yet,O
46,should,O
46,understand,O
46,how,O
46,things,O
46,stood,O
46,between,O
46,them.,O
46,Begun,O
46,long,O
46,years,O
46,"ago,",O
46,their,O
46,friendship,O
46,had,O
46,petered,O
46,out,O
46,on,O
46,a,O
46,Westmorland,O
46,"road,",O
46,where,O
46,the,O
46,hen,O
46,spread,O
46,her,O
46,wings,O
46,before,O
46,her,O
46,chicks;,O
46,after,O
46,which,O
46,Ramsay,O
46,had,O
46,"married,",O
46,and,O
46,their,O
46,paths,O
46,lying,O
46,different,O
46,"ways,",O
46,there,O
46,had,O
46,"been,",O
46,certainly,O
46,for,O
46,no,O
46,one's,O
46,"fault,",O
46,some,O
46,"tendency,",O
46,when,O
46,they,O
46,"met,",O
46,to,O
46,repeat.,O
47,Yes.,O
47,That,O
47,was,O
47,it.,O
47,He,O
47,finished.,O
47,He,O
47,turned,O
47,from,O
47,the,O
47,view.,O
47,"And,",O
47,turning,O
47,to,O
47,walk,O
47,back,O
47,the,O
47,other,O
47,"way,",O
47,up,O
47,the,O
47,"drive,",O
47,Mr.,O
47,Bankes,O
47,was,O
47,alive,O
47,to,O
47,things,O
47,which,O
47,would,O
47,not,O
47,have,O
47,struck,O
47,him,O
47,had,O
47,not,O
47,those,O
47,sandhills,O
47,revealed,O
47,to,O
47,him,O
47,the,O
47,body,O
47,of,O
47,his,O
47,friendship,O
47,lying,O
47,with,O
47,the,O
47,red,O
47,on,O
47,its,O
47,lips,O
47,laid,O
47,up,O
47,in,O
47,peat--for,O
47,"instance,",O
47,"Cam,",O
47,the,O
47,little,O
47,"girl,",O
47,Ramsay's,O
47,youngest,O
47,daughter.,O
47,She,O
47,was,O
47,picking,O
47,Sweet,O
47,Alice,O
47,on,O
47,the,O
47,bank.,O
47,She,O
47,was,O
47,wild,O
47,and,O
47,fierce.,O
47,She,O
47,would,O
47,not,O
47,"""give",O
47,a,O
47,flower,O
47,to,O
47,the,O
47,"gentleman""",O
47,as,O
47,the,O
47,nursemaid,O
47,told,O
47,her.,O
47,No!,O
47,no!,O
47,no!,O
47,she,O
47,would,O
47,not!,O
47,She,O
47,clenched,O
47,her,O
47,fist.,O
47,She,O
47,stamped.,O
47,And,O
47,Mr.,O
47,Bankes,O
47,felt,O
47,aged,O
47,and,O
47,saddened,O
47,and,O
47,somehow,O
47,put,O
47,into,O
47,the,O
47,wrong,O
47,by,O
47,her,O
47,about,O
47,his,O
47,friendship.,O
47,He,O
47,must,O
47,have,O
47,dried,O
47,and,O
47,shrunk.,O
48,The,O
48,Ramsays,O
48,were,O
48,not,O
48,"rich,",O
48,and,O
48,it,O
48,was,O
48,a,O
48,wonder,O
48,how,O
48,they,O
48,managed,O
48,to,O
48,contrive,O
48,it,O
48,all.,O
48,Eight,O
48,children!,O
48,To,O
48,feed,O
48,eight,O
48,children,O
48,on,O
48,philosophy!,O
48,Here,O
48,was,O
48,another,O
